Wall time,Step,Value
1535751716.446422,100,0.14080674946308136
1535757579.505343,200,0.05720529332756996
1535763364.526059,300,0.36244383454322815
1535769172.57463,400,0.7353907227516174
1535775007.628715,500,0.861393928527832
1535780822.054058,600,0.8247588872909546
1535786652.620677,700,0.8083710074424744
1535792354.394567,800,1.0216381549835205
1535797855.827483,900,0.9616413712501526
1535803531.581036,1000,0.9636190533638
1535809658.323612,1100,0.8706765174865723
1535815458.472867,1200,0.995366632938385
1535821268.640846,1300,0.9513131380081177
1535827060.204567,1400,1.0207926034927368
1535832838.04997,1500,1.0955976247787476
1535838646.564561,1600,1.1300382614135742
1535844542.882218,1700,1.0381536483764648
1535850350.392277,1800,1.1081058979034424
1535856153.193358,1900,1.1652820110321045
1535861953.849602,2000,1.0520354509353638
1535867809.718896,2100,1.0716321468353271
1535873667.851938,2200,1.03847074508667
1535879476.326155,2300,1.0673946142196655
1535885284.190815,2400,0.923823893070221
1535891087.176461,2500,0.7261895537376404
1535896890.686676,2600,0.8704690933227539
1535902697.507197,2700,0.9325331449508667
1535908546.927368,2800,0.7029110789299011
1535914411.332922,2900,0.7296847701072693
1535920278.994542,3000,0.6905258893966675
1535925771.386909,3100,0.7330413460731506
1535930707.272932,3200,0.8240119218826294
