Wall time,Step,Value
1534944988.610061,100,0.1670302301645279
1534950505.339095,200,0.12555073201656342
1534956008.970019,300,0.09857786446809769
1534961502.083162,400,0.07197970151901245
1534967024.904867,500,0.05079945921897888
1534972764.578514,600,0.03734976053237915
1534978494.067323,700,0.029971880838274956
1534984320.003231,800,0.024387866258621216
1534990172.409738,900,0.02116304077208042
1534996030.367286,1000,0.018384696915745735
1535001792.186655,1100,0.016203390434384346
1535007438.570476,1200,0.015129338018596172
1535013022.195156,1300,0.013972400687634945
1535019430.302389,1400,0.012846582569181919
1535025389.448288,1500,0.011651848442852497
1535031183.782251,1600,0.01089751347899437
1535036893.722447,1700,0.010190622881054878
1535042655.374855,1800,0.009751545265316963
1535048278.11205,1900,0.009237287566065788
1535053994.755228,2000,0.008879750035703182
1535059767.967693,2100,0.008633295074105263
1535065432.342816,2200,0.008135560899972916
1535071122.53885,2300,0.008013986982405186
1535076848.572245,2400,0.007699261419475079
1535082485.139952,2500,0.007548952009528875
1535088259.246417,2600,0.0072084153071045876
1535094092.44962,2700,0.0072042327374219894
1535099732.44592,2800,0.007041857112199068
1535105348.358892,2900,0.006953309290111065
1535111064.272197,3000,0.006777804344892502
1535116135.170365,3100,0.0066017950884997845
1535118822.671851,3200,0.006473053712397814
