Wall time,Step,Value
1534781739.412319,100,0.1737888902425766
1534785624.006153,200,0.12001238018274307
1534792200.071578,300,0.07782871276140213
1534799099.540331,400,0.051762837916612625
1534804620.76993,500,0.03513004258275032
1534810112.283755,600,0.029155878350138664
1534815600.884421,700,0.022253626957535744
1534821111.911552,800,0.019690560176968575
1534826602.207984,900,0.023227509111166
1534832055.307642,1000,0.03135637938976288
1534837493.072703,1100,0.022732248529791832
1534842873.446299,1200,0.017005810514092445
1534848290.624322,1300,0.014032050035893917
1534853734.962523,1400,0.012455425225198269
1534859192.447215,1500,0.011408607475459576
1534864646.077778,1600,0.010787870734930038
1534870101.92148,1700,0.010291368700563908
1534875516.311068,1800,0.009794531390070915
1534880943.902858,1900,0.009483754634857178
1534886393.127334,2000,0.00915621966123581
