Wall time,Step,Value
1535374100.12293,100,0.18396583199501038
1535379728.069547,200,0.10339388251304626
1535385764.696357,300,0.05926038324832916
1535393444.290994,400,0.03686980530619621
1535399641.921263,500,0.028231482952833176
1535405470.95577,600,0.024080079048871994
1535411265.457694,700,0.01856662705540657
1535417037.049888,800,0.01715378649532795
1535422779.22721,900,0.017078686505556107
1535428503.017148,1000,0.01817120425403118
1535434223.462093,1100,0.017927218228578568
1535439820.585926,1200,0.017627794295549393
1535445480.791274,1300,0.016434939578175545
1535451523.837907,1400,0.01769282855093479
1535457442.90342,1500,0.020042141899466515
1535463360.675012,1600,0.020886166021227837
1535469325.144777,1700,0.02194220945239067
1535475232.843535,1800,0.01802050694823265
1535481095.065647,1900,0.016217609867453575
1535486878.637749,2000,0.018267571926116943
1535492360.642134,2100,0.01692134328186512
1535497832.35157,2200,0.015878312289714813
1535503352.588672,2300,0.017468657344579697
1535508881.135661,2400,0.020907258614897728
1535514361.908276,2500,0.022115139290690422
1535519868.396991,2600,0.022189270704984665
1535525386.286958,2700,0.025945043191313744
1535530871.703356,2800,0.02368014305830002
1535536377.241497,2900,0.027655519545078278
1535541891.469128,3000,0.02877027355134487
1535547434.718815,3100,0.03177310898900032
1535552214.699771,3200,0.032025523483753204
