Wall time,Step,Value
1535374191.778004,100,0.31704482436180115
1535379996.228468,200,0.46690577268600464
1535386359.51364,300,0.7320285439491272
1535393622.133467,400,0.8198506236076355
1535399560.309467,500,0.8953509330749512
1535405216.604192,600,0.983983039855957
1535410947.047355,700,1.0257238149642944
1535416694.562427,800,1.0692616701126099
1535422405.153381,900,1.0489932298660278
1535428072.166347,1000,1.018255591392517
1535433708.422503,1100,1.008136510848999
1535439296.582586,1200,1.0212453603744507
1535444966.767223,1300,0.970413327217102
1535450909.256246,1400,0.9047576785087585
1535456589.220231,1500,0.9499573111534119
1535462377.847048,1600,0.9756705164909363
1535468200.799841,1700,0.954359769821167
1535473990.620008,1800,1.047838807106018
1535479852.189654,1900,0.9921004772186279
1535485722.111475,2000,0.9507864713668823
1535491183.307756,2100,1.003271222114563
1535496653.419185,2200,0.9790330529212952
1535502136.928837,2300,0.9839755892753601
1535507665.716972,2400,0.9972590208053589
1535513154.752441,2500,0.9787135124206543
1535518655.634688,2600,0.9929647445678711
1535524167.038688,2700,0.9906256794929504
1535529647.019872,2800,1.0449861288070679
1535535134.145325,2900,1.2318603992462158
1535540610.460847,3000,1.2187750339508057
1535546055.241084,3100,1.0909970998764038
1535551482.757203,3200,1.0461313724517822
