Wall time,Step,Value
1530522053.656841,100,0.17240090668201447
1530523448.579728,200,0.14094002544879913
1530524806.126035,300,0.1213318407535553
1530526151.194019,400,0.11495424807071686
1530527551.612004,500,0.11247062683105469
1530528937.760662,600,0.10658562183380127
1530530320.93767,700,0.10175570100545883
1530531712.60016,800,0.09364999085664749
1530533107.486871,900,0.08317940682172775
1530534494.811924,1000,0.07491760700941086
1530535883.188607,1100,0.07010801136493683
1530537289.911155,1200,0.06476037204265594
1530538678.070746,1300,0.061482615768909454
1530540075.685054,1400,0.05724611133337021
1530541476.55788,1500,0.053757019340991974
1530542896.712033,1600,0.05324188992381096
1530544295.951872,1700,0.04760459437966347
1530545691.053877,1800,0.04488677158951759
1530547011.335123,1900,0.04472000524401665
1530548349.815519,2000,0.041806403547525406
1530549677.88844,2100,0.03808513656258583
1530551002.256396,2200,0.0385659821331501
1530552337.524428,2300,0.03822457790374756
1530553673.717821,2400,0.03597026318311691
1530555045.740892,2500,0.032752688974142075
1530556396.98566,2600,0.03481635823845863
1530557739.86589,2700,0.033792708069086075
1530559147.456986,2800,0.033694908022880554
1530560531.681768,2900,0.03144742548465729
1530561881.97121,3000,0.033102501183748245
1530563224.848737,3100,0.03181847929954529
1530564578.737562,3200,0.03283097222447395
1530565940.635991,3300,0.03185835853219032
1530567297.767146,3400,0.03307526558637619
1530568653.932648,3500,0.03623001649975777
1530570014.341352,3600,0.0329543873667717
1530571355.981821,3700,0.0310326237231493
1530572686.862199,3800,0.034105997532606125
1530574010.487648,3900,0.03511279821395874
1530575352.34675,4000,0.03578577935695648
1530576693.977828,4100,0.03501211106777191
1530578022.701213,4200,0.030671628192067146
1530579338.525466,4300,0.03384144604206085
1530580688.868055,4400,0.03395532816648483
1530582020.184228,4500,0.029820634052157402
1530583347.368025,4600,0.029122507199645042
1530584701.766919,4700,0.03064204379916191
1530586039.255127,4800,0.03026539459824562
1530587369.317742,4900,0.03439822420477867
1530588666.759832,5000,0.03220956772565842
1530590022.732122,5100,0.031694427132606506
1530591356.633523,5200,0.036050621420145035
1530592708.053447,5300,0.0387796051800251
1530594057.150731,5400,0.03578702732920647
1530595386.187443,5500,0.03927985206246376
1530596711.547641,5600,0.03720252215862274
1530598039.304122,5700,0.04731360822916031
1530599331.890194,5800,0.051220111548900604
1530600641.752613,5900,0.047674067318439484
1530601941.771706,6000,0.04730325937271118
1530603253.457976,6100,0.04385130852460861
1530604571.202989,6200,0.04765902832150459
1530605892.074802,6300,0.06067252904176712
1530607220.302013,6400,0.05709218606352806
1530608534.608,6500,0.05677386373281479
1530609843.036267,6600,0.048213012516498566
1530611151.430832,6700,0.05302342399954796
1530612451.314712,6800,0.06010827422142029
1530613764.512696,6900,0.05971170589327812
1530615092.062213,7000,0.05067307874560356
1530616400.126628,7100,0.0462455116212368
1530617695.68861,7200,0.06367848813533783
1530618996.274533,7300,0.07022915780544281
1530620294.555356,7400,0.05857200548052788
1530621607.824949,7500,0.053517550230026245
1530622933.436552,7600,0.05274048075079918
1530624233.819469,7700,0.05313072353601456
1530625565.323769,7800,0.056571114808321
1530626871.934545,7900,0.06576061993837357
1530628170.731621,8000,0.0566357783973217
1530629478.307117,8100,0.0554543174803257
1530630779.482002,8200,0.051778968423604965
1530632082.943971,8300,0.06947087496519089
1530633389.300862,8400,0.06458983570337296
1530634695.493739,8500,0.056383855640888214
1530635969.833853,8600,0.05824010819196701
1530637238.182828,8700,0.05872756987810135
1530638510.526052,8800,0.06838088482618332
1530639782.933397,8900,0.0769282653927803
1530641057.414474,9000,0.07209554314613342
1530642328.293432,9100,0.06650789827108383
1530643633.804404,9200,0.07189317792654037
1530644922.44655,9300,0.07500635832548141
1530646212.864557,9400,0.07648611813783646
1530647493.210306,9500,0.07136335968971252
1530648796.226873,9600,0.06972724944353104
1530650081.622653,9700,0.07693830132484436
1530651373.386249,9800,0.0651494488120079
1530652700.287872,9900,0.06399791687726974
1530653984.162877,10000,0.06881003081798553
1530655255.024671,10100,0.07059165835380554
1530656521.203248,10200,0.06647518277168274
1530657790.450073,10300,0.07341644912958145
1530659046.701201,10400,0.0698438361287117
1530660314.316315,10500,0.06529031693935394
1530661587.484349,10600,0.06173618882894516
1530662865.568625,10700,0.07303618639707565
1530664129.899068,10800,0.07075617462396622
1530665402.287618,10900,0.06717129051685333
1530666709.35978,11000,0.0616166926920414
1530668002.76565,11100,0.05939266085624695
1530669297.132562,11200,0.06773180514574051
1530670578.183725,11300,0.0612400583922863
1530671842.528295,11400,0.06351401656866074
1530673117.800739,11500,0.07242075353860855
1530674385.934454,11600,0.07242962718009949
1530675634.546509,11700,0.0731138363480568
1530676901.020806,11800,0.08057320863008499
1530678192.85705,11900,0.08229013532400131
1530679494.441314,12000,0.06834479421377182
1530680774.085257,12100,0.0673496350646019
1530682043.53027,12200,0.062480196356773376
1530683308.899397,12300,0.05751945078372955
1530684578.517343,12400,0.061085961759090424
1530685845.212389,12500,0.06408249586820602
1530687111.30565,12600,0.06609389930963516
1530688368.274943,12700,0.06527769565582275
1530689633.708278,12800,0.06841063499450684
1530690901.261104,12900,0.08458224684000015
1530692165.643186,13000,0.07587815076112747
1530693434.315913,13100,0.07628840208053589
1530694693.311044,13200,0.0722847506403923
1530695967.759919,13300,0.07041658461093903
1530697239.329218,13400,0.07368154078722
1530698502.103737,13500,0.06807072460651398
1530699765.707997,13600,0.07245083153247833
1530701045.871388,13700,0.07461521774530411
1530702314.15608,13800,0.07567735761404037
1530703580.829558,13900,0.07869505137205124
1530704839.266337,14000,0.07722661644220352
1530706102.786098,14100,0.07430676370859146
1530707360.024405,14200,0.07523278892040253
1530708611.616122,14300,0.07611898332834244
1530709868.132416,14400,0.07246498018503189
1530711126.42723,14500,0.0725439116358757
1530712384.01647,14600,0.07149149477481842
1530713651.220106,14700,0.07440605014562607
1530714931.609309,14800,0.07227584719657898
1530716191.073999,14900,0.07472431659698486
1530717466.996085,15000,0.09124802052974701
1530718743.488813,15100,0.10008900612592697
1530720006.085756,15200,0.11734844744205475
1530721251.151768,15300,0.11267153918743134
1530722514.802643,15400,0.09768819063901901
1530723770.708737,15500,0.09257377684116364
1530725020.210313,15600,0.08315404504537582
1530726267.305121,15700,0.07786691188812256
1530727517.213577,15800,0.07258200645446777
1530728771.790297,15900,0.06974129378795624
1530730027.040313,16000,0.08497820049524307
1530731287.1473,16100,0.08387723565101624
1530732543.421203,16200,0.08877250552177429
1530733802.040667,16300,0.07826977968215942
1530735057.547453,16400,0.09140300750732422
1530736313.456806,16500,0.09685088694095612
1530737588.912467,16600,0.08392850309610367
1530738840.567163,16700,0.0792032778263092
1530740104.163991,16800,0.08541077375411987
1530741357.519158,16900,0.08275597542524338
1530742600.987748,17000,0.0798475444316864
1530743850.066679,17100,0.07468815892934799
1530745102.573742,17200,0.07470773160457611
1530746356.919095,17300,0.07670174539089203
1530747610.543337,17400,0.07752010226249695
1530748866.131949,17500,0.07919660210609436
1530750126.377492,17600,0.07574373483657837
1530751387.414116,17700,0.07723376154899597
1530752650.096066,17800,0.07521113008260727
1530753905.234932,17900,0.07305827736854553
1530755163.121041,18000,0.07212512195110321
1530756400.633623,18100,0.0718565359711647
1530757652.80349,18200,0.07166006416082382
1530758910.264829,18300,0.0700208842754364
1530760174.50923,18400,0.06951861083507538
1530761425.97289,18500,0.07352641969919205
1530762700.028306,18600,0.07370411604642868
1530763972.61131,18700,0.07081306725740433
1530765247.649878,18800,0.07302169501781464
1530766510.246403,18900,0.08658646047115326
1530767765.823473,19000,0.09185352176427841
1530769029.391284,19100,0.09107270836830139
1530770274.880394,19200,0.09011965245008469
1530771527.472829,19300,0.08468110114336014
1530772772.435083,19400,0.08235667645931244
1530774024.214323,19500,0.07777662575244904
1530775267.683579,19600,0.0754939615726471
1530776520.147278,19700,0.0720309317111969
1530777772.936889,19800,0.07028888165950775
1530779031.751583,19900,0.07067490369081497
1530780282.620254,20000,0.08210150897502899
1530781534.964655,20100,0.08148681372404099
1530782772.006727,20200,0.08064664900302887
1530784025.171246,20300,0.07319550216197968
1530785277.966653,20400,0.06931725889444351
1530786538.825471,20500,0.07233113050460815
1530787790.002056,20600,0.0709264874458313
1530789046.831822,20700,0.07053665816783905
1530790307.020842,20800,0.06892523169517517
1530791566.272029,20900,0.06450261175632477
1530792826.547984,21000,0.06604745984077454
1530794083.749061,21100,0.06597675383090973
1530795342.549058,21200,0.06807895004749298
1530796594.452924,21300,0.06919950991868973
1530797882.333129,21400,0.07051938027143478
1530799154.776003,21500,0.07336199283599854
1530800425.342457,21600,0.07119248807430267
1530801697.475973,21700,0.07131309062242508
1530802967.463448,21800,0.07739681005477905
1530804232.963071,21900,0.07375368475914001
1530805520.898232,22000,0.07429569214582443
1530806796.728551,22100,0.06941434741020203
1530808069.702466,22200,0.06668996810913086
1530809342.43613,22300,0.06957660615444183
1530810601.913833,22400,0.0745028480887413
1530811865.43294,22500,0.0778709277510643
1530813135.19409,22600,0.08494270592927933
1530814380.263448,22700,0.10166531056165695
1530815632.662471,22800,0.09244083613157272
1530816910.238334,22900,0.08917801082134247
1530818180.128531,23000,0.0894148200750351
1530819472.960634,23100,0.08969979733228683
1530820745.429146,23200,0.09754779189825058
1530822023.33286,23300,0.0905134379863739
1530823284.783273,23400,0.08816567808389664
1530824563.19087,23500,0.08094354718923569
1530825814.565768,23600,0.09348684549331665
1530827074.760072,23700,0.08955506235361099
1530828332.151664,23800,0.0848727598786354
1530829592.395657,23900,0.07950374484062195
1530830863.239283,24000,0.07534676045179367
1530832120.230784,24100,0.07411294430494308
1530833382.571505,24200,0.0850074514746666
1530834650.472992,24300,0.09068440645933151
1530835901.82219,24400,0.08215294033288956
1530837162.392379,24500,0.08245053887367249
1530838424.113106,24600,0.07743779569864273
1530839673.763684,24700,0.07422520965337753
1530840938.826173,24800,0.0752519741654396
1530842213.672721,24900,0.07603079080581665
1530843502.993338,25000,0.07777620106935501
1530844784.882567,25100,0.07772641628980637
1530846048.537041,25200,0.07471674680709839
1530847322.829261,25300,0.07285454869270325
1530848590.676431,25400,0.07328148186206818
1530849861.707188,25500,0.07604736089706421
1530851147.575062,25600,0.07399334013462067
1530852446.45087,25700,0.07260175794363022
1530853727.008904,25800,0.07027566432952881
1530855013.29364,25900,0.07371852546930313
1530856282.105592,26000,0.07471485435962677
1530857542.384732,26100,0.07361051440238953
1530858808.878609,26200,0.07079403847455978
1530860067.491026,26300,0.07101423293352127
1530861324.933462,26400,0.07573611289262772
1530862599.773798,26500,0.07647765427827835
1530863872.549075,26600,0.0772833302617073
1530865163.761309,26700,0.07517394423484802
1530866451.183212,26800,0.07864772528409958
1530867724.270036,26900,0.07910068333148956
1530868987.793396,27000,0.07913477718830109
1530870237.245604,27100,0.07908318191766739
1530871497.934214,27200,0.07973635196685791
1530872751.583175,27300,0.08118338137865067
1530874000.607597,27400,0.07841194421052933
1530875251.127914,27500,0.07629621028900146
1530876516.123979,27600,0.07733418792486191
1530877765.726611,27700,0.07705283910036087
1530879023.72046,27800,0.07969250530004501
1530880273.556307,27900,0.08693728595972061
1530881535.918316,28000,0.0906495526432991
1530882782.405234,28100,0.08937902003526688
1530884023.147726,28200,0.09694918990135193
1530885264.274162,28300,0.09591950476169586
1530886509.969794,28400,0.09437395632266998
1530887760.4327,28500,0.08935421705245972
1530889033.865171,28600,0.0897020623087883
1530890295.082654,28700,0.09222442656755447
1530891558.057837,28800,0.09006507694721222
1530892822.421422,28900,0.08518803119659424
1530894104.554605,29000,0.09198494255542755
1530895373.546526,29100,0.09254737943410873
1530896624.351972,29200,0.09634467959403992
1530897873.09574,29300,0.08925117552280426
1530899115.204229,29400,0.08619777858257294
1530900364.943175,29500,0.07937144488096237
1530901619.11361,29600,0.08695296943187714
1530902885.061008,29700,0.0934009924530983
1530904145.322611,29800,0.0878356471657753
1530905399.544828,29900,0.08270631730556488
1530906672.630291,30000,0.08199282735586166
1530907931.53505,30100,0.08076445758342743
1530909282.862652,30200,0.07924936711788177
1530910616.251686,30300,0.07976849377155304
1530911960.577194,30400,0.07449113577604294
1530913310.712626,30500,0.07247766107320786
1530914657.829685,30600,0.06943449378013611
1530915990.350148,30700,0.07211701571941376
1530917349.822931,30800,0.0746215283870697
1530918706.52367,30900,0.0699053555727005
1530920041.412367,31000,0.06606277823448181
1530921387.266291,31100,0.06926821172237396
1530922738.808417,31200,0.0751296877861023
1530924083.946883,31300,0.07812622934579849
1530925420.910546,31400,0.07357881963253021
1530926758.088828,31500,0.07052014023065567
1530928081.542514,31600,0.06873704493045807
1530929422.068743,31700,0.06579864025115967
1530930769.264895,31800,0.07202579081058502
1530932109.459447,31900,0.06883658468723297
1530933464.668575,32000,0.06551370769739151
1530934816.126027,32100,0.07374318689107895
1530936153.409287,32200,0.08766144514083862
1530937518.429239,32300,0.08021414279937744
1530938858.149999,32400,0.07585455477237701
1530940186.225096,32500,0.07666680961847305
1530941510.858322,32600,0.0735037550330162
1530942843.52754,32700,0.06846673041582108
1530944204.079796,32800,0.07095640152692795
1530945562.729145,32900,0.07294294238090515
1530946927.344423,33000,0.07357139140367508
1530948279.066777,33100,0.0764460414648056
1530949613.707972,33200,0.0761471837759018
1530950948.50751,33300,0.07304151356220245
1530952285.306327,33400,0.0733928233385086
1530953652.205433,33500,0.08874529600143433
1530955033.43934,33600,0.09094564616680145
1530956416.918496,33700,0.09055348485708237
1530957779.995963,33800,0.08182024210691452
1530959131.712819,33900,0.07361634075641632
1530960483.836055,34000,0.06858590990304947
1530961825.996541,34100,0.06879796087741852
1530963175.635615,34200,0.07296531647443771
1530964530.470226,34300,0.07257326692342758
1530965871.570445,34400,0.07004956156015396
1530967229.255849,34500,0.0684175193309784
1530968592.149823,34600,0.06529932469129562
1530969956.021883,34700,0.07009897381067276
1530971309.450558,34800,0.07059301435947418
1530972665.406178,34900,0.07198991626501083
1530974029.182316,35000,0.0766364261507988
1530975378.203385,35100,0.07644576579332352
1530976728.601033,35200,0.06957918405532837
1530978086.331994,35300,0.07076187431812286
1530979438.121243,35400,0.07192567735910416
1530980793.877891,35500,0.0705697163939476
1530982148.872468,35600,0.06976205855607986
1530983516.978422,35700,0.07030569016933441
1530984860.293855,35800,0.06849943101406097
1530986221.181262,35900,0.07532144337892532
1530987586.348541,36000,0.07297198474407196
1530988900.151814,36100,0.07080186158418655
1530989947.561152,36200,0.07576761394739151
1530990990.539473,36300,0.07921046018600464
1530992030.865879,36400,0.08019961416721344
1530993067.871735,36500,0.08123288303613663
1530994111.985002,36600,0.08175638318061829
1530995143.231471,36700,0.07165981084108353
1530996177.76828,36800,0.06865698844194412
1530997220.239138,36900,0.06816492229700089
1530998271.995904,37000,0.06704529374837875
1530999313.688738,37100,0.07876256108283997
1531000346.64952,37200,0.08963515609502792
1531001390.269225,37300,0.08412419259548187
1531002434.803032,37400,0.07791301608085632
1531003474.634237,37500,0.0756305530667305
1531004417.926003,37600,0.07790913432836533
1531005176.583762,37700,0.07737482339143753
1531005949.294797,37800,0.07680691033601761
1531006705.132551,37900,0.07707087695598602
1531007478.383343,38000,0.07621242105960846
1531008262.056703,38100,0.07967302948236465
1531009028.061367,38200,0.0783192589879036
1531009787.868589,38300,0.07406783103942871
1531010545.263347,38400,0.06710091233253479
