Wall time,Step,Value
1535564631.164934,100,0.14856280386447906
1535570623.906923,200,0.3355342745780945
1535576195.445161,300,0.6826874017715454
1535581745.812297,400,0.8382238149642944
1535587303.319898,500,0.8611423373222351
1535592799.166334,600,0.9425026178359985
1535598189.063531,700,1.0259698629379272
1535603574.080606,800,1.0822219848632812
1535608976.59221,900,1.1244707107543945
1535614335.32417,1000,1.1572208404541016
1535619716.573305,1100,1.0812888145446777
1535625155.70201,1200,1.0660151243209839
1535630598.068946,1300,1.2002928256988525
1535636091.010386,1400,1.0664821863174438
1535641501.457148,1500,1.0009292364120483
1535647065.563172,1600,0.945648193359375
1535652664.397779,1700,0.9066780805587769
1535658486.474971,1800,0.7956801056861877
1535664391.881411,1900,0.8903512954711914
1535670273.240421,2000,0.9421017169952393
1535676154.944816,2100,0.9692553877830505
1535681922.062785,2200,0.8987746238708496
1535687547.341267,2300,0.9693484306335449
1535693254.029116,2400,0.9792290925979614
1535698902.109237,2500,0.9339449405670166
1535704611.187577,2600,0.9299852252006531
1535710256.903096,2700,0.8691300749778748
1535715941.547267,2800,0.9529516696929932
1535721684.604162,2900,0.9049550294876099
1535727461.876908,3000,0.8706789612770081
1535733286.431755,3100,1.0686854124069214
1535739150.375375,3200,0.9683709740638733
