Wall time,Step,Value
1534944777.795692,100,0.1153273805975914
1534950253.006774,200,0.337166428565979
1534955761.394598,300,0.842913031578064
1534961324.569602,400,0.9807591438293457
1534966878.841455,500,0.46088069677352905
1534972431.941297,600,0.17882628738880157
1534977926.774883,700,0.07061738520860672
1534983422.674477,800,0.029248036444187164
1534988885.229192,900,0.013156424276530743
1534994342.247164,1000,0.006740329787135124
1534999820.626381,1100,0.004092972259968519
1535005309.47265,1200,0.0028750766068696976
1535010745.512361,1300,0.0023050515446811914
1535016749.457462,1400,0.002024827292189002
1535022928.590177,1500,0.0019719398114830256
1535028480.031662,1600,0.767223060131073
1535033843.13866,1700,1.16461980342865
1535039231.700743,1800,1.3101496696472168
1535044605.79151,1900,1.3627796173095703
1535050050.107714,2000,1.3804117441177368
1535055432.417414,2100,1.3890154361724854
1535060819.185341,2200,1.390695333480835
1535066155.595434,2300,1.3919780254364014
1535071508.073136,2400,1.3910127878189087
1535076878.711134,2500,1.3918952941894531
1535082292.078675,2600,1.3879153728485107
1535087700.433311,2700,1.3928970098495483
1535093161.091801,2800,1.3915446996688843
1535098567.338508,2900,1.3910951614379883
1535103916.835033,3000,1.390730381011963
1535109246.290294,3100,1.3915332555770874
1535114690.906192,3200,1.390683889389038
