Wall time,Step,Value
1535565199.544545,100,0.17162664234638214
1535571161.355616,200,0.11096491664648056
1535576712.495098,300,0.07179351150989532
1535582505.628515,400,0.04818744584918022
1535588365.16069,500,0.034173134714365005
1535594244.369978,600,0.026350941509008408
1535600099.737602,700,0.021731583401560783
1535605957.276763,800,0.019482538104057312
1535611801.829896,900,0.017375236377120018
1535617636.408158,1000,0.015763387084007263
1535623514.031605,1100,0.01659378781914711
1535629394.296199,1200,0.01914476975798607
1535635301.355726,1300,0.01747661828994751
1535641164.593717,1400,0.018070120364427567
1535646991.045598,1500,0.01694079488515854
1535652891.468349,1600,0.01677393727004528
1535658570.775489,1700,0.019412776455283165
1535664306.059685,1800,0.02019396796822548
1535670000.468367,1900,0.01827775314450264
1535675698.065998,2000,0.018743472173810005
1535681272.855681,2100,0.01869351603090763
1535686966.838014,2200,0.02038707584142685
1535692668.450273,2300,0.019305162131786346
1535698312.665765,2400,0.018398525193333626
1535703988.56472,2500,0.019670287147164345
1535709524.863235,2600,0.020059118047356606
1535715124.080801,2700,0.020158760249614716
1535720707.026082,2800,0.0191954355686903
1535726299.174774,2900,0.019292239099740982
1535732098.046031,3000,0.022002888843417168
1535737799.507095,3100,0.02187802456319332
1535742137.09419,3200,0.02221057005226612
