Wall time,Step,Value
1535374104.5667,100,1.3713414669036865
1535379756.435972,200,1.5132967233657837
1535385883.307146,300,1.3507940769195557
1535393492.163813,400,1.2983046770095825
1535399490.402028,500,1.1941708326339722
1535405238.191536,600,1.155052661895752
1535410995.849282,700,1.1141471862792969
1535416772.491089,800,1.1343255043029785
1535422561.728736,900,1.1576050519943237
1535428366.935564,1000,1.2205504179000854
1535434187.853576,1100,1.2150633335113525
1535439995.372978,1200,1.2740319967269897
1535445790.216818,1300,1.309120535850525
1535451947.618167,1400,1.3312973976135254
1535457694.926526,1500,1.21769380569458
1535463287.460106,1600,1.163560152053833
1535468869.974148,1700,1.316597819328308
1535474454.343905,1800,1.3846402168273926
1535480005.828759,1900,1.3950586318969727
1535485551.621949,2000,1.46882963180542
1535491122.933174,2100,1.4787732362747192
1535496715.532442,2200,1.4727665185928345
1535502273.546309,2300,1.401808738708496
1535507849.752493,2400,1.3956542015075684
1535513397.550643,2500,1.4437445402145386
1535518890.869908,2600,1.5284370183944702
1535524392.8749,2700,1.4692109823226929
1535529920.504541,2800,1.395444631576538
1535535444.327069,2900,1.3401331901550293
1535540953.073446,3000,1.3260152339935303
1535546471.094444,3100,1.4549973011016846
1535551831.799096,3200,1.3418465852737427
