Wall time,Step,Value
1529940464.970499,100,2.13899302482605
1529945049.057627,200,4.358910083770752
1529949978.466517,300,4.205015659332275
1529954433.405442,400,3.2957942485809326
1529959175.796255,500,2.53371262550354
1529963979.954963,600,2.3047308921813965
1529968857.08624,700,1.8192358016967773
1529973777.085469,800,1.6114050149917603
1529978607.527895,900,1.4342437982559204
1529983448.501592,1000,1.3981640338897705
1529988400.331963,1100,1.4280799627304077
1529993234.759141,1200,1.331032395362854
1529998148.05863,1300,1.2122676372528076
1530003040.709156,1400,1.0987852811813354
1530007988.277725,1500,1.038917899131775
1530012787.861728,1600,1.0124629735946655
1530017519.035066,1700,0.9222234487533569
1530022340.143693,1800,0.8586120009422302
1530027157.419019,1900,0.8473274111747742
1530031730.041138,2000,0.8226306438446045
1530036478.053873,2100,0.7783913016319275
1530041313.326031,2200,0.7906744480133057
1530046018.5197,2300,0.7784531116485596
1530050581.976051,2400,0.7692950367927551
1530054987.67871,2500,0.7681584358215332
1530059603.557033,2600,0.7615397572517395
1530064122.295967,2700,0.7491230368614197
1530068699.755593,2800,0.7487606406211853
1530073194.028538,2900,0.7434489130973816
1530077719.992674,3000,0.747058629989624
1530082194.11855,3100,0.7341890335083008
1530086640.837135,3200,0.7308719158172607
1530091119.894513,3300,0.72968989610672
1530095503.204414,3400,0.7244415879249573
1530099946.128906,3500,0.7205179333686829
1530104344.303924,3600,0.7180702686309814
1530108749.884346,3700,0.72337806224823
1530113131.18375,3800,0.721215546131134
1530117578.13909,3900,0.7181028127670288
1530122122.139004,4000,0.7160557508468628
1530126676.233527,4100,0.7171907424926758
1530131074.306277,4200,0.7168230414390564
1530135444.099202,4300,0.7171861529350281
1530139876.969164,4400,0.7169187664985657
1530144428.121197,4500,0.7254570722579956
1530149199.817626,4600,0.7231076955795288
1530153718.174824,4700,0.7146207690238953
1530158292.326375,4800,0.7144209146499634
1530162972.901535,4900,0.7127114534378052
1530167695.22354,5000,0.7091635465621948
1530172366.375472,5100,0.7103116512298584
1530177114.439564,5200,0.7104291319847107
1530181705.96552,5300,0.7081166505813599
1530186416.625244,5400,0.7110506892204285
1530191077.781656,5500,0.7128341197967529
1530195687.433373,5600,0.7153949737548828
1530200211.670763,5700,0.7107321619987488
1530204799.048838,5800,0.7099974155426025
1530209482.848649,5900,0.7098188996315002
1530214065.94085,6000,0.7095264792442322
1530218673.504546,6100,0.7090528011322021
1530223351.418527,6200,0.710084080696106
1530227980.366819,6300,0.7059165835380554
1530232615.954704,6400,0.7085303664207458
1530237281.12802,6500,0.7114409804344177
1530241925.019651,6600,0.7090700268745422
1530246502.19728,6700,0.7115268707275391
1530251106.866624,6800,0.7095475196838379
1530255776.746548,6900,0.7094762325286865
1530260369.789293,7000,0.708394467830658
1530264952.84444,7100,0.7937722206115723
1530269522.732294,7200,0.7412183880805969
1530274183.920339,7300,0.7230556607246399
1530278847.192626,7400,0.7131351828575134
1530283424.521518,7500,0.7112054228782654
1530288081.248854,7600,0.7109835147857666
1530292677.51929,7700,0.708796501159668
1530297280.896298,7800,0.7104443907737732
1530301935.455665,7900,0.7121189832687378
1530306527.220213,8000,0.71274733543396
1530311225.029035,8100,0.7109973430633545
1530315974.825501,8200,0.7133817076683044
1530320699.158117,8300,0.7111489772796631
1530325425.012386,8400,0.7079253196716309
1530330144.918529,8500,0.7085963487625122
1530334809.972865,8600,0.7151901721954346
1530339486.656488,8700,0.7090680599212646
1530344190.332198,8800,0.708448588848114
1530348855.595431,8900,0.7103832960128784
1530353464.885239,9000,0.7120817303657532
1530358122.981131,9100,0.7104121446609497
1530362779.508176,9200,0.709568440914154
1530367545.430016,9300,0.7116230130195618
1530372310.335215,9400,0.7146705389022827
1530377135.380887,9500,0.7141358852386475
1530381996.649574,9600,0.7115193605422974
1530386788.820606,9700,0.7101178765296936
1530391585.772385,9800,0.7131303548812866
1530396406.887433,9900,0.7113308906555176
1530401220.3469,10000,0.7104222774505615
1530406035.874406,10100,0.7166004180908203
1530410879.124068,10200,0.7141848206520081
