Wall time,Step,Value
1535751485.621673,100,0.18050166964530945
1535757359.783504,200,0.13012877106666565
1535763153.101972,300,0.09643418341875076
1535768966.687295,400,0.07414954900741577
1535774744.980625,500,0.05812923610210419
1535780552.886692,600,0.04660864546895027
1535786375.793049,700,0.03879803419113159
1535792054.315238,800,0.03372689336538315
1535797548.646234,900,0.02985568717122078
1535803370.220692,1000,0.02684897370636463
1535809572.385486,1100,0.024710962548851967
1535815369.761407,1200,0.023284059017896652
1535821172.998018,1300,0.022510629147291183
1535826992.385199,1400,0.023388609290122986
1535832853.316196,1500,0.02335050143301487
1535838717.364361,1600,0.022802898660302162
1535844508.511767,1700,0.021323230117559433
1535850318.483195,1800,0.021251866593956947
1535856125.686501,1900,0.021238291636109352
1535861929.63945,2000,0.02213902212679386
1535867739.937094,2100,0.022267235442996025
1535873507.677338,2200,0.020657110959291458
1535879329.48816,2300,0.021159430965781212
1535885171.100876,2400,0.02193586714565754
1535891034.683924,2500,0.02230062335729599
1535896895.669149,2600,0.023372434079647064
1535902713.035221,2700,0.022920606657862663
1535908508.890208,2800,0.023866983130574226
1535914315.596228,2900,0.023303678259253502
1535920071.612138,3000,0.021788576617836952
1535925590.7782,3100,0.02299201302230358
1535930367.527799,3200,0.024575253948569298
