Wall time,Step,Value
1535565276.603354,100,0.3925377428531647
1535571507.151431,200,0.7053059339523315
1535577394.74049,300,0.7930663228034973
1535583328.238201,400,0.9742942452430725
1535589340.998059,500,1.0791264772415161
1535595215.731123,600,1.0912847518920898
1535601063.076183,700,1.090311884880066
1535606914.277379,800,1.0469626188278198
1535612762.823066,900,0.9709102511405945
1535618601.976671,1000,0.8734622001647949
1535624474.199206,1100,1.1339846849441528
1535630360.207857,1200,1.1114941835403442
1535636240.215434,1300,0.9483242630958557
1535642077.795782,1400,0.9934462904930115
1535647844.706288,1500,0.9590720534324646
1535653431.040554,1600,0.9208583831787109
1535659192.499921,1700,0.8732132911682129
1535664926.490003,1800,0.9471954703330994
1535670619.296755,1900,1.0435045957565308
1535676328.233341,2000,0.9526110887527466
1535682060.041476,2100,0.9666860103607178
1535687695.244145,2200,0.9756097793579102
1535693406.528712,2300,0.8792335987091064
1535699169.368857,2400,0.7789743542671204
1535704835.009036,2500,0.8038071990013123
1535710675.269024,2600,0.9868742823600769
1535716573.195545,2700,0.8027036190032959
1535722465.488097,2800,0.9849954843521118
1535728316.704572,2900,0.8836038708686829
1535733952.835108,3000,0.8599305748939514
1535739609.518108,3100,0.8289385437965393
1535743094.454275,3200,0.8758037090301514
