Wall time,Step,Value
1535751485.621673,100,0.14766909182071686
1535757359.783504,200,0.3346327543258667
1535763153.101972,300,0.4975191354751587
1535768966.687295,400,0.5945532917976379
1535774744.980625,500,0.8013409376144409
1535780552.886692,600,0.8893374800682068
1535786375.793049,700,0.9350304007530212
1535792054.315238,800,1.052372694015503
1535797548.646234,900,1.0671448707580566
1535803370.220692,1000,1.1337977647781372
1535809572.385486,1100,1.1053073406219482
1535815369.761407,1200,1.1547234058380127
1535821172.998018,1300,1.089855670928955
1535826992.385199,1400,1.047539234161377
1535832853.316196,1500,1.0283657312393188
1535838717.364361,1600,1.0449163913726807
1535844508.511767,1700,1.0436480045318604
1535850318.483195,1800,1.0746912956237793
1535856125.686501,1900,0.9912757277488708
1535861929.63945,2000,0.9227126240730286
1535867739.937094,2100,0.9613006711006165
1535873507.677338,2200,1.0882452726364136
1535879329.48816,2300,0.9754268527030945
1535885171.100876,2400,0.9769479036331177
1535891034.683924,2500,0.971189558506012
1535896895.669149,2600,0.9643835425376892
1535902713.035221,2700,0.9574460983276367
1535908508.890208,2800,0.9999931454658508
1535914315.596228,2900,0.9318235516548157
1535920071.612138,3000,0.968505859375
1535925590.7782,3100,0.9797247052192688
1535930367.527799,3200,0.9047396183013916
