Wall time,Step,Value
1534944988.610061,100,2.256697416305542
1534950505.339095,200,4.481918811798096
1534956008.970019,300,4.108290195465088
1534961502.083162,400,3.071668863296509
1534967024.904867,500,2.2110848426818848
1534972764.578514,600,1.7717766761779785
1534978494.067323,700,1.7038753032684326
1534984320.003231,800,1.4357539415359497
1534990172.409738,900,1.3124604225158691
1534996030.367286,1000,1.2201955318450928
1535001792.186655,1100,1.051680088043213
1535007438.570476,1200,1.0340235233306885
1535013022.195156,1300,0.9550434350967407
1535019430.302389,1400,0.9251624941825867
1535025389.448288,1500,0.8649612069129944
1535031183.782251,1600,0.8426232933998108
1535036893.722447,1700,0.8104305863380432
1535042655.374855,1800,0.7854146361351013
1535048278.11205,1900,0.7707467079162598
1535053994.755228,2000,0.7560461163520813
1535059767.967693,2100,0.7464727759361267
1535065432.342816,2200,0.7441959977149963
1535071122.53885,2300,0.7405149340629578
1535076848.572245,2400,0.7374094724655151
1535082485.139952,2500,0.7290863990783691
1535088259.246417,2600,0.7300904393196106
1535094092.44962,2700,0.7285139560699463
1535099732.44592,2800,0.7253500819206238
1535105348.358892,2900,0.7234447002410889
1535111064.272197,3000,0.7241383790969849
1535116135.170365,3100,0.7253498435020447
1535118822.671851,3200,0.7190733551979065
