Wall time,Step,Value
1525181656.6365,100,1.0411937236785889
1525181756.416828,200,1.520247220993042
1525181855.454302,300,1.76174795627594
1525181955.808576,400,1.8907620906829834
1525182054.806758,500,1.9899623394012451
1525182153.841124,600,1.95924711227417
1525182253.160602,700,1.9027513265609741
1525182352.201634,800,1.9597358703613281
1525182452.405492,900,1.8885103464126587
1525182554.589594,1000,1.9389405250549316
1525182657.881617,1100,1.9065361022949219
1525182757.487858,1200,2.081468343734741
1525182856.995448,1300,2.0503318309783936
1525182956.077434,1400,2.094069480895996
1525183056.841188,1500,2.1232573986053467
1525183157.213857,1600,2.161566972732544
1525183269.016181,1700,2.1854593753814697
1525183368.184105,1800,2.19283127784729
1525183467.827712,1900,2.219381809234619
1525183566.855546,2000,2.20308256149292
1525183665.728386,2100,2.207322120666504
1525183765.257971,2200,2.2719404697418213
1525183864.371454,2300,2.32835054397583
1525183964.007752,2400,2.339278221130371
1525184063.400135,2500,2.270704984664917
1525184163.224878,2600,2.2971949577331543
1525184262.278188,2700,2.373845338821411
1525184362.340166,2800,2.3341355323791504
1525184461.483461,2900,2.3201968669891357
1525184561.815918,3000,2.2728962898254395
1525184661.797581,3100,2.404088020324707
1525184760.68108,3200,2.4254870414733887
1525184860.235787,3300,2.279852867126465
1525184960.462397,3400,2.2511556148529053
1525185061.014272,3500,2.4343955516815186
1525185162.605055,3600,2.4187357425689697
1525185263.387411,3700,2.466539144515991
1525185364.187674,3800,2.433459997177124
1525185525.348315,3900,2.3858203887939453
1525185688.250003,4000,2.391695261001587
1525185847.321402,4100,2.453469753265381
1525186007.625588,4200,2.305720806121826
1525186174.719827,4300,2.3712377548217773
1525186336.83236,4400,2.4705045223236084
1525186444.342599,4500,2.5570192337036133
1525186545.547715,4600,2.4849441051483154
