Wall time,Step,Value
1524748409.967858,100,0.22846893966197968
1524748515.211899,200,0.09420545399188995
1524748624.868841,300,0.03904661163687706
1524748737.331038,400,0.01675444096326828
1524748840.040966,500,0.007775988429784775
1524748941.35766,600,0.003875452559441328
1524749042.719385,700,0.002197614638134837
1524749142.418993,800,0.0015761556569486856
1524749242.060941,900,0.27660155296325684
1524749340.918079,1000,0.11121553182601929
1524749440.895157,1100,0.04574773460626602
1524749539.716821,1200,0.019195549190044403
1524749638.77745,1300,0.009074697270989418
1524749738.298895,1400,0.08319723606109619
1524749838.224304,1500,0.03501090407371521
1524749937.499241,1600,0.015625450760126114
1524750037.223787,1700,0.007882711477577686
1524750137.163799,1800,0.004350897390395403
1524750235.69188,1900,0.002787275705486536
1524750334.968415,2000,0.002192497020587325
1524750433.798443,2100,0.0017167724436149001
1524750535.828624,2200,0.0014248521765694022
1524750646.535528,2300,0.0011327581014484167
1524750753.056602,2400,0.001407687203027308
1524750863.654545,2500,0.0010967337293550372
1524750969.696302,2600,0.0008650902891531587
1524751072.56334,2700,0.0007500912179239094
1524751177.297184,2800,0.0006205144454725087
1524751283.915718,2900,0.0005682146293111145
1524751395.019164,3000,0.0005551782669499516
1524751521.063991,3100,0.0004924919339828193
1524751631.244556,3200,0.00044607280869968235
1524751737.105513,3300,0.0004018722102046013
1524751838.984052,3400,0.00035273993853479624
1524751939.315179,3500,0.0003313188790343702
1524752039.880117,3600,0.0003213244490325451
1524752140.3491,3700,0.0002882991102524102
1524752241.561802,3800,0.0002809284196700901
1524752341.097061,3900,0.0002584205649327487
1524752441.005614,4000,0.00024368033336941153
1524752541.595436,4100,0.00021817072411067784
1524752641.67675,4200,0.00019346772751305252
1524752742.080053,4300,0.0001920133945532143
1524752842.11761,4400,0.00018052202358376235
1524752941.121651,4500,0.0001658359105931595
1524753041.44502,4600,0.00016523715748917311
1524753141.440493,4700,0.00014366988034453243
1524753241.119189,4800,0.14562472701072693
1524753341.3581,4900,0.057720430195331573
1524753441.696312,5000,0.023084279149770737
1524753546.964153,5100,0.009608975611627102
1524753646.295011,5200,0.004318781662732363
1524753746.188229,5300,0.0022635150235146284
1524753845.663247,5400,0.0014406549744307995
1524753945.964673,5500,0.0009346680017188191
1524754046.256403,5600,0.0007329380023293197
1524754147.529166,5700,0.0005707952659577131
1524754250.074342,5800,0.0004966527922078967
1524754351.057423,5900,0.039312511682510376
1524754451.458223,6000,0.01612129434943199
1524754551.626584,6100,0.006970489397644997
1524754661.807733,6200,0.003161272732540965
1524754765.677535,6300,0.0016348446952179074
1524754870.5098,6400,0.0010547434212639928
1524754974.6673,6500,0.0007562651298940182
1524755079.704119,6600,0.0005931251798756421
1524755184.025141,6700,0.0005036552320234478
1524755290.090114,6800,0.00044269749196246266
1524755394.931516,6900,0.0003797532117459923
1524755499.814725,7000,0.0003396474930923432
1524755602.685361,7100,0.0002883498091250658
1524755707.936933,7200,0.0002806620905175805
1524755809.743321,7300,0.0002683024504221976
1524755910.198507,7400,0.00022943584190215915
1524756009.577459,7500,0.0002102111466228962
1524756108.433293,7600,0.00021801631373818964
1524756208.500961,7700,0.04850839823484421
1524756309.019054,7800,0.019376534968614578
1524756408.413897,7900,0.007824982516467571
1524756508.466922,8000,0.0033804106060415506
1524756608.418561,8100,0.0022783668246120214
1524756708.333046,8200,0.0012652274454012513
1524756809.185633,8300,0.0007869221735745668
1524756909.45096,8400,0.0005109134945087135
1524757010.094296,8500,0.00039093545638024807
1524757108.887034,8600,0.00032007956178858876
1524757208.365932,8700,0.0002497045206837356
1524757307.702293,8800,0.0002224023046437651
1524757407.305197,8900,0.00020620164286810905
1524757507.258826,9000,0.00018675105820875615
1524757606.887728,9100,0.00016427131777163595
1524757706.996342,9200,0.0001451192219974473
1524757807.008769,9300,0.00013583806867245585
1524757907.811942,9400,0.00012586347293108702
1524758008.754349,9500,0.00011601803998928517
1524758108.968992,9600,0.00011436508793849498
1524758208.657051,9700,0.00011044367420254275
1524758308.391223,9800,9.642084478400648e-05
1524758408.09887,9900,8.819578943075612e-05
1524758508.027624,10000,8.954924123827368e-05
1524758614.664528,10100,7.560781523352489e-05
1524758714.6132,10200,6.875293183838949e-05
1524758813.796651,10300,6.728538573952392e-05
1524758914.523952,10400,6.477857095887884e-05
1524759015.245247,10500,6.089240559958853e-05
1524759115.458625,10600,6.092178955441341e-05
1524759215.915845,10700,5.248563320492394e-05
1524759315.752733,10800,4.972345777787268e-05
1524759415.896282,10900,5.0060134526574984e-05
1524759516.036491,11000,4.5409458834910765e-05
1524759615.913123,11100,4.100712976651266e-05
1524759715.99084,11200,4.095147960470058e-05
1524759816.054868,11300,3.77701799152419e-05
1524759916.750491,11400,3.375044616404921e-05
1524760016.479657,11500,3.259762524976395e-05
1524760119.59839,11600,3.194270539097488e-05
1524760221.811993,11700,3.194257806171663e-05
1524760322.627047,11800,2.8528871553135104e-05
1524760422.455614,11900,2.903548374888487e-05
1524760522.778732,12000,2.6150204575969838e-05
1524760622.179834,12100,2.5500814444967546e-05
1524760722.750018,12200,2.2496024030260742e-05
1524760823.003372,12300,2.1943875253782608e-05
1524760922.534894,12400,2.1341633328120224e-05
1524761022.124989,12500,2.4996570573421195e-05
1524761121.873572,12600,2.3092310584615916e-05
1524761221.663623,12700,2.0043693439220078e-05
1524761322.745636,12800,1.7152955479105003e-05
1524761423.493536,12900,1.610590516065713e-05
1524761523.597509,13000,1.4626269148720894e-05
1524761624.047816,13100,1.5261819498846307e-05
1524761724.761191,13200,1.3881454833608586e-05
1524761823.918628,13300,1.3026973647356499e-05
1524761923.809905,13400,1.3077812582196202e-05
1524762022.989475,13500,1.2011564649583306e-05
1524762123.102573,13600,1.125958988268394e-05
1524762222.087791,13700,1.1085654477938078e-05
1524762321.276536,13800,9.823693289945368e-06
1524762420.225824,13900,9.329864951723721e-06
1524762519.953677,14000,9.542364750814158e-06
1524762620.1718,14100,8.89537204784574e-06
1524762719.189998,14200,8.33477133710403e-06
1524762818.838561,14300,8.177517884178087e-06
1524762918.529274,14400,7.569011359009892e-06
1524763017.279143,14500,8.147913831635378e-06
1524763117.075022,14600,7.148421445890563e-06
1524763215.865893,14700,6.163431407912867e-06
1524763319.838382,14800,5.800747203466017e-06
1524763419.787783,14900,5.9352428252168465e-06
1524763519.345493,15000,5.9645976762112696e-06
1524763634.603265,15100,5.520527338376269e-06
1524763733.608941,15200,4.858768079429865e-06
1524763833.053514,15300,5.037601113144774e-06
1524763933.394908,15400,4.604153673426481e-06
1524764032.737892,15500,4.834954779653344e-06
1524764132.628319,15600,4.271552825230174e-06
1524764231.753121,15700,0.09121805429458618
1524764330.980198,15800,0.03704264014959335
1524764430.793055,15900,0.0143079599365592
1524764530.390662,16000,0.005888976156711578
1524764630.878606,16100,0.0025440386962145567
1524764730.777549,16200,0.0647902712225914
1524764830.629468,16300,0.02477661333978176
1524764929.900835,16400,0.009966835379600525
1524765029.316253,16500,0.004446052480489016
1524765129.504003,16600,0.002085283398628235
1524765228.960792,16700,0.0010178526863455772
1524765330.091232,16800,0.000591083022300154
1524765430.864473,16900,0.0004375688440632075
1524765530.62943,17000,0.0010224675061181188
1524765633.206954,17100,0.0006405548192560673
1524765732.77942,17200,0.00044019933557137847
1524765831.805933,17300,0.00034131354186683893
1524765931.620649,17400,0.00026012680609710515
1524766031.231011,17500,0.00022572357556782663
1524766130.566658,17600,0.00019943559891544282
1524766229.721554,17700,0.00022993425955064595
1524766328.866293,17800,0.08734709024429321
1524766427.467758,17900,0.03450997173786163
1524766526.85578,18000,0.013924003578722477
1524766626.943551,18100,0.006114291492849588
1524766725.837361,18200,0.0027515189722180367
1524766825.359523,18300,0.0014637305866926908
1524766923.956174,18400,0.0009311855537816882
1524767023.157126,18500,0.0006314216298051178
1524767122.790859,18600,0.00047971383901312947
1524767221.604686,18700,0.0003959416353609413
1524767320.880063,18800,0.0003623694065026939
1524767420.262126,18900,0.0003017812850885093
1524767519.895293,19000,0.00030804338166490197
1524767619.130808,19100,0.0002507308963686228
1524767718.957451,19200,0.00024285224208142608
1524767818.243198,19300,0.00022974800958763808
1524767918.340143,19400,0.0002038187230937183
