Wall time,Step,Value
1535565276.603354,100,1.3865458965301514
1535571507.151431,200,1.6123950481414795
1535577394.74049,300,1.6167638301849365
1535583328.238201,400,1.4081584215164185
1535589340.998059,500,1.2316707372665405
1535595215.731123,600,1.192968487739563
1535601063.076183,700,1.2337404489517212
1535606914.277379,800,1.2850912809371948
1535612762.823066,900,1.36796236038208
1535618601.976671,1000,1.5012009143829346
1535624474.199206,1100,1.1632318496704102
1535630360.207857,1200,1.2311969995498657
1535636240.215434,1300,1.44561767578125
1535642077.795782,1400,1.4185388088226318
1535647844.706288,1500,1.4928886890411377
1535653431.040554,1600,1.573777437210083
1535659192.499921,1700,1.5857001543045044
1535664926.490003,1800,1.4968856573104858
1535670619.296755,1900,1.369254231452942
1535676328.233341,2000,1.4829871654510498
1535682060.041476,2100,1.5292177200317383
1535687695.244145,2200,1.4445163011550903
1535693406.528712,2300,1.6186943054199219
1535699169.368857,2400,1.7814967632293701
1535704835.009036,2500,1.7843269109725952
1535710675.269024,2600,1.4767385721206665
1535716573.195545,2700,1.7498700618743896
1535722465.488097,2800,1.4709994792938232
1535728316.704572,2900,1.6028225421905518
1535733952.835108,3000,1.6706167459487915
1535739609.518108,3100,1.7271699905395508
1535743094.454275,3200,1.6759405136108398
