Wall time,Step,Value
1536178033.003592,100,1.7876272201538086
1536180353.22207,200,1.903519630432129
1536182678.008553,300,1.5297201871871948
1536185000.89172,400,1.3207353353500366
1536187339.120243,500,1.329099178314209
1536189675.973044,600,1.2660146951675415
1536192015.551801,700,1.2250175476074219
1536194359.4894,800,1.225489854812622
1536196702.127303,900,1.2442314624786377
1536199040.082659,1000,1.2825652360916138
1536201382.678198,1100,1.3255420923233032
1536203724.996569,1200,1.2766472101211548
1536206065.901596,1300,1.3858680725097656
1536208406.616244,1400,1.4161896705627441
1536210744.048043,1500,1.4235583543777466
1536213081.172969,1600,1.4791278839111328
1536215421.322216,1700,1.519411563873291
1536217757.582951,1800,1.493990182876587
1536220104.206439,1900,1.420702576637268
1536222462.929686,2000,1.4660046100616455
1536225148.790906,2100,1.4674345254898071
1536227773.311774,2200,1.4500782489776611
1536230357.986666,2300,1.5784683227539062
1536232930.440213,2400,1.6156176328659058
1536235507.988062,2500,1.6882089376449585
1536238083.359892,2600,1.6583683490753174
1536240658.446524,2700,1.598571538925171
1536243243.400106,2800,1.5528987646102905
1536245818.552169,2900,1.4999622106552124
1536248408.001074,3000,1.5784056186676025
1536250987.731738,3100,1.7740875482559204
1536253562.291537,3200,1.6083155870437622
