Wall time,Step,Value
1534793031.148908,100,0.13306818902492523
1534799582.639943,200,0.28586944937705994
1534805072.27391,300,0.315025269985199
1534810546.301114,400,0.4729793667793274
1534816041.386837,500,0.8433956503868103
1534821543.712621,600,0.8902724385261536
1534827033.987,700,0.7472731471061707
1534832525.556092,800,0.3129587471485138
1534838065.429517,900,0.12400120496749878
1534843642.440911,1000,0.05130353942513466
1534849221.617154,1100,0.022617029026150703
1534854788.590362,1200,0.011251658201217651
1534860358.992061,1300,0.0066220639273524284
1534865912.740913,1400,0.9880383610725403
1534871485.452433,1500,1.1031219959259033
1534877045.127056,1600,0.5073601007461548
1534882579.259547,1700,0.19334664940834045
1534887536.192233,1800,0.07546035200357437
1534891189.757719,1900,0.031112205237150192
1534894839.438985,2000,0.014021110720932484
