Wall time,Step,Value
1535374191.778004,100,0.17910994589328766
1535379996.228468,200,0.12102792412042618
1535386359.51364,300,0.0834386795759201
1535393622.133467,400,0.06132572144269943
1535399560.309467,500,0.046869274228811264
1535405216.604192,600,0.03924618288874626
1535410947.047355,700,0.03357710316777229
1535416694.562427,800,0.030297396704554558
1535422405.153381,900,0.028466667979955673
1535428072.166347,1000,0.025857731699943542
1535433708.422503,1100,0.024831319227814674
1535439296.582586,1200,0.023973597213625908
1535444966.767223,1300,0.02363516390323639
1535450909.256246,1400,0.02418762631714344
1535456589.220231,1500,0.02373954840004444
1535462377.847048,1600,0.023477457463741302
1535468200.799841,1700,0.02389346808195114
1535473990.620008,1800,0.02228882908821106
1535479852.189654,1900,0.02192862518131733
1535485722.111475,2000,0.023506764322519302
1535491183.307756,2100,0.022869154810905457
1535496653.419185,2200,0.023162072524428368
1535502136.928837,2300,0.023338977247476578
1535507665.716972,2400,0.023066097870469093
1535513154.752441,2500,0.023828497156500816
1535518655.634688,2600,0.024120422080159187
1535524167.038688,2700,0.024205319583415985
1535529647.019872,2800,0.024972066283226013
1535535134.145325,2900,0.019929541274905205
1535540610.460847,3000,0.018254151567816734
1535546055.241084,3100,0.02098820172250271
1535551482.757203,3200,0.02300366200506687
