Wall time,Step,Value
1535565199.544545,100,0.28351420164108276
1535571161.355616,200,0.49171319603919983
1535576712.495098,300,0.7395099997520447
1535582505.628515,400,0.9416927695274353
1535588365.16069,500,0.9902204871177673
1535594244.369978,600,1.0315874814987183
1535600099.737602,700,1.0762439966201782
1535605957.276763,800,1.0529072284698486
1535611801.829896,900,1.088680386543274
1535617636.408158,1000,1.127383828163147
1535623514.031605,1100,0.985884964466095
1535629394.296199,1200,0.8825550675392151
1535635301.355726,1300,1.0283381938934326
1535641164.593717,1400,0.8788009285926819
1535646991.045598,1500,0.9182583093643188
1535652891.468349,1600,0.9740025997161865
1535658570.775489,1700,0.8593447208404541
1535664306.059685,1800,0.9463484883308411
1535670000.468367,1900,0.9845516085624695
1535675698.065998,2000,0.9615345597267151
1535681272.855681,2100,0.9440770149230957
1535686966.838014,2200,0.8407233357429504
1535692668.450273,2300,0.9019927382469177
1535698312.665765,2400,0.9862183332443237
1535703988.56472,2500,0.9058077335357666
1535709524.863235,2600,0.890828549861908
1535715124.080801,2700,0.9186701774597168
1535720707.026082,2800,0.9547927975654602
1535726299.174774,2900,0.9558485150337219
1535732098.046031,3000,0.7346088886260986
1535737799.507095,3100,0.8797715902328491
1535742137.09419,3200,0.9186846017837524
